"ID","ORDER_ID","LINE_AMOUNT"
9709,1189,11900
9710,1190,11900
9711,1191,11900
9712,1192,11900
9713,1193,11900
9714,1194,11900
9715,1195,11900
9716,1255,11900
9717,1256,11900
9718,1257,11900
9719,1258,11900
9720,1340,11900
9721,1401,11900
9722,1402,11900
9723,1403,11900
9724,1404,11900
9725,1464,11900
9726,1465,11900
9727,1466,11900
9728,1471,11900
9729,1472,11900
9730,1473,11900
9731,1791,11900
9732,1802,11900
9733,1803,11900
9734,1804,11900
9735,1805,11900
9736,1806,11900
9737,1807,11900
9738,1808,11900
9739,1809,11900
9740,1889,11900
9741,1890,11900
9742,1891,11900
9743,1892,11900
9744,1990,11900
9745,1991,11900
9746,1992,11900
9747,2072,11900
9748,2073,11900
9749,2074,11900
9750,2075,11900
9751,2144,11900
9752,2145,11900
9753,2146,11900
9754,2152,11900
9755,2153,11900
9756,2154,11900
9757,2155,11900
9758,1629,11900
9759,1630,11900
9760,1638,11900
9761,1639,11900
9762,1640,11900
9763,1641,11900
9764,1642,11900
9765,1703,11900
9766,1704,11900
9767,1705,11900
9768,1716,11900
9769,1717,11900
9770,1718,11900
9771,1719,11900
9772,1720,11900
9773,1721,11900
9774,494,7920
9775,496,7920
9776,497,7920
9777,498,7920
9778,530,7920
9779,567,7920
9780,568,7920
9781,575,7920
9782,576,7920
9783,635,7920
9784,677,7920
9785,147,7920
9786,166,7920
9787,230,7920
9788,232,7920
9789,233,7920
9790,245,7920
9791,246,7920
9792,264,7920
9793,289,7920
9794,296,7920
9795,329,7920
9796,389,7920
9797,411,7920
9798,418,7920
9799,419,7920
9800,458,7920
9801,462,7920
9802,463,7920
9803,464,7920
9804,1539,7920
9805,1540,7920
9806,1555,7920
9807,1556,7920
9808,1557,7920
9809,724,7920
9810,725,7920
9811,765,7920
9812,773,7920
9813,774,7920
9814,775,7920
9815,831,7920
9816,835,7920
9817,836,7920
9818,837,7920
9819,838,7920
9820,876,7920
9821,880,7920
9822,881,7920
9823,882,7920
9824,883,7920
9825,934,7920
9826,935,7920
9827,982,7920
9828,983,7920
9829,995,7920
9830,996,7920
9831,1064,7920
9832,1116,7920
9833,1117,7920
9834,1130,7920
9835,1131,7920
9836,1196,7920
9837,1197,7920
9838,1249,7920
9839,1259,7920
9840,1260,7920
9841,1261,7920
9842,1262,7920
9843,1337,7920
9844,1341,7920
9845,1342,7920
9846,1343,7920
9847,1344,7920
9848,1397,7920
9849,1405,7920
9850,1406,7920
9851,1407,7920
9852,1408,7920
9853,1409,7920
9854,1410,7920
9855,1411,7920
9856,1467,7920
9857,1474,7920
9858,1475,7920
9859,1792,7920
9860,1810,7920
9861,1811,7920
9862,1812,7920
9863,1882,7920
9864,1893,7920
9865,1894,7920
9866,1895,7920
9867,1896,7920
9868,1897,7920
9869,1898,7920
9870,1985,7920
9871,1993,7920
9872,1994,7920
9873,1995,7920
9874,1996,7920
9875,1997,7920
9876,2066,7920
9877,2067,7920
9878,2076,7920
9879,2077,7920
9880,2078,7920
9881,2079,7920
9882,2080,7920
9883,2081,7920
9884,2082,7920
9885,2083,7920
9886,2147,7920
9887,2156,7920
9888,2157,7920
9889,1643,7920
9890,1706,7920
9891,1707,7920
9892,1722,7920
9893,1723,7920
9894,494,3550
9895,496,3550
9896,497,3550
9897,498,3550
9898,530,3550
9899,567,3550
9900,568,3550
9901,575,3550
9902,576,3550
9903,635,3550
9904,677,3550
9905,147,3550
9906,166,3550
9907,230,3550
9908,232,3550
9909,233,3550
9910,245,3550
9911,246,3550
9912,264,3550
9913,289,3550
9914,296,3550
9915,329,3550
9916,389,3550
9917,411,3550
9918,418,3550
9919,419,3550
9920,458,3550
9921,462,3550
9922,463,3550
9923,464,3550
9924,1539,3550
9925,1540,3550
9926,1555,3550
9927,1556,3550
9928,1557,3550
9929,724,3550
9930,725,3550
9931,765,3550
9932,773,3550
9933,774,3550
9934,775,3550
9935,831,3550
9936,835,3550
9937,836,3550
9938,837,3550
9939,838,3550
9940,876,3550
9941,880,3550
9942,881,3550
9943,882,3550
9944,883,3550
9945,934,3550
9946,935,3550
9947,982,3550
9948,983,3550
9949,995,3550
9950,996,3550
9951,1064,3550
9952,1116,3550
9953,1117,3550
9954,1130,3550
9955,1131,3550
9956,1196,3550
9957,1197,3550
9958,1249,3550
9959,1259,3550
9960,1260,3550
9961,1261,3550
9962,1262,3550
9963,1337,3550
9964,1341,3550
9965,1342,3550
9966,1343,3550
9967,1344,3550
9968,1397,3550
9969,1405,3550
9970,1406,3550
9971,1407,3550
9972,1408,3550
9973,1409,3550
9974,1410,3550
9975,1411,3550
9976,1467,3550
9977,1474,3550
9978,1475,3550
9979,1792,3550
9980,1810,3550
9981,1811,3550
9982,1812,3550
9983,1882,3550
9984,1893,3550
9985,1894,3550
9986,1895,3550
9987,1896,3550
9988,1897,3550
9989,1898,3550
9990,1985,3550
9991,1993,3550
9992,1994,3550
9993,1995,3550
9994,1996,3550
9995,1997,3550
9996,2066,3550
9997,2067,3550
9998,2076,3550
9999,2077,3550
10000,2078,3550
10001,2079,3550
10002,2080,3550
10003,2081,3550
10004,2082,3550
10005,2083,3550
10006,2147,3550
10007,2156,3550
10008,2157,3550
10009,1643,3550
10010,1706,3550
10011,1707,3550
10012,1722,3550
10013,1723,3550
10014,494,
10015,496,
10016,497,
10017,498,
10018,530,
10019,567,
10020,568,
10021,575,
10022,576,
10023,635,
10024,677,
10025,147,
10026,166,
10027,230,
10028,232,
10029,233,
10030,245,
10031,246,
10032,264,
10033,289,
10034,296,
10035,329,
10036,389,
10037,411,
10038,418,
10039,419,
10040,458,
10041,462,
10042,463,
10043,464,
10044,1539,
10045,1540,
10046,1555,
10047,1556,
10048,1557,
10049,724,
10050,725,
10051,765,
10052,773,
10053,774,
10054,775,
10055,831,
10056,835,
10057,836,
10058,837,
10059,838,
10060,876,
10061,880,
10062,881,
10063,882,
10064,883,
10065,934,
10066,935,
10067,982,
10068,983,
10069,995,
10070,996,
10071,1064,
10072,1116,
10073,1117,
10074,1130,
10075,1131,
10076,1196,
10077,1197,
10078,1249,
10079,1259,
10080,1260,
10081,1261,
10082,1262,
10083,1337,
10084,1341,
10085,1342,
10086,1343,
10087,1344,
10088,1397,
10089,1405,
10090,1406,
10091,1407,
10092,1408,
10093,1409,
10094,1410,
10095,1411,
10096,1467,
10097,1474,
10098,1475,
10099,1792,
10100,1810,
10101,1811,
10102,1812,
10103,1882,
10104,1893,
10105,1894,
10106,1895,
10107,1896,
10108,1897,
10109,1898,
10110,1985,
10111,1993,
10112,1994,
10113,1995,
10114,1996,
10115,1997,
10116,2066,
10117,2067,
10118,2076,
10119,2077,
10120,2078,
10121,2079,
10122,2080,
10123,2081,
10124,2082,
10125,2083,
10126,2147,
10127,2156,
10128,2157,
10129,1643,
10130,1706,
10131,1707,
10132,1722,
10133,1723,
10134,495,5300
10135,499,5300
10136,500,5300
10137,531,5300
10138,532,5300
10139,533,5300
10140,534,5300
10141,535,5300
10142,536,5300
10143,569,5300
10144,577,5300
10145,578,5300
10146,579,5300
10147,580,5300
10148,581,5300
10149,582,5300
10150,625,5300
10151,626,5300
10152,678,5300
10153,687,5300
10154,688,5300
10155,148,5300
10156,149,5300
10157,162,5300
10158,209,5300
10159,212,5300
10160,234,5300
10161,247,5300
10162,265,5300
10163,266,5300
10164,267,5300
10165,290,5300
10166,297,5300
10167,298,5300
10168,299,5300
10169,324,5300
10170,363,5300
10171,390,5300
10172,412,5300
10173,420,5300
10174,421,5300
10175,465,5300
10176,1541,5300
10177,1558,5300
10178,1559,5300
10179,1560,5300
10180,1561,5300
10181,1562,5300
10182,1563,5300
10183,1564,5300
10184,1565,5300
10185,726,5300
10186,727,5300
10187,728,5300
10188,766,5300
10189,776,5300
10190,777,5300
10191,839,5300
10192,877,5300
10193,884,5300
10194,885,5300
10195,886,5300
10196,887,5300
10197,936,5300
10198,937,5300
10199,938,5300
10200,939,5300
10201,940,5300
10202,941,5300
10203,984,5300
10204,997,5300
10205,998,5300
10206,999,5300
10207,1000,5300
10208,1001,5300
10209,1002,5300
10210,1003,5300
10211,1054,5300
10212,1055,5300
10213,1065,5300
10214,1118,5300
10215,1119,5300
10216,1132,5300
10217,1133,5300
10218,1134,5300
10219,1182,5300
10220,1198,5300
10221,1199,5300
10222,1200,5300
10223,1201,5300
10224,1250,5300
10225,1263,5300
10226,1264,5300
10227,1265,5300
10228,1345,5300
10229,1346,5300
10230,1398,5300
10231,1412,5300
10232,1413,5300
10233,1414,5300
10234,1415,5300
10235,1476,5300
10236,1477,5300
10237,1478,5300
10238,1479,5300
10239,1480,5300
10240,1481,5300
10241,1482,5300
10242,1483,5300
10243,1793,5300
10244,1813,5300
10245,1814,5300
10246,1815,5300
10247,1816,5300
10248,1817,5300
10249,1818,5300
10250,1883,5300
10251,1899,5300
10252,1900,5300
10253,1901,5300
10254,1986,5300
10255,1998,5300
10256,1999,5300
10257,2000,5300
10258,2068,5300
10259,2084,5300
10260,2085,5300
10261,2086,5300
10262,2087,5300
10263,2148,5300
10264,2158,5300
10265,2159,5300
10266,2160,5300
10267,2161,5300
10268,2162,5300
10269,2163,5300
10270,2164,5300
10271,2165,5300
10272,2166,5300
10273,1631,5300
10274,1632,5300
10275,1644,5300
10276,1645,5300
10277,1708,5300
10278,1709,5300
10279,1724,5300
10280,1725,5300
10281,1726,5300
10282,1727,5300
10283,1728,5300
10284,495,12125
10285,499,12125
10286,500,12125
10287,531,12125
10288,532,12125
10289,533,12125
10290,534,12125
10291,535,12125
10292,536,12125
10293,569,12125
10294,577,12125
10295,578,12125
10296,579,12125
10297,580,12125
10298,581,12125
10299,582,12125
10300,625,12125
10301,626,12125
10302,678,12125
10303,687,12125
10304,688,12125
10305,148,12125
10306,149,12125
10307,162,12125
10308,209,12125
10309,212,12125
10310,234,12125
10311,247,12125
10312,265,12125
10313,266,12125
10314,267,12125
10315,290,12125
10316,297,12125
10317,298,12125
10318,299,12125
10319,324,12125
10320,363,12125
10321,390,12125
10322,412,12125
10323,420,12125
10324,421,12125
10325,465,12125
10326,1541,12125
10327,1558,12125
10328,1559,12125
10329,1560,12125
10330,1561,12125
10331,1562,12125
10332,1563,12125
10333,1564,12125
10334,1565,12125
10335,726,12125
10336,727,12125
10337,728,12125
10338,766,12125
10339,776,12125
10340,777,12125
10341,839,12125
10342,877,12125
10343,884,12125
10344,885,12125
10345,886,12125
10346,887,12125
10347,936,12125
10348,937,12125
10349,938,12125
10350,939,12125
10351,940,12125
10352,941,12125
10353,984,12125
10354,997,12125
10355,998,12125
10356,999,12125
10357,1000,12125
10358,1001,12125
10359,1002,12125
10360,1003,12125
10361,1054,12125
10362,1055,12125
10363,1065,12125
10364,1118,12125
10365,1119,12125
10366,1132,12125
10367,1133,12125
10368,1134,12125
10369,1182,12125
10370,1198,12125
10371,1199,12125
10372,1200,12125
10373,1201,12125
10374,1250,12125
10375,1263,12125
10376,1264,12125
10377,1265,12125
10378,1345,12125
10379,1346,12125
10380,1398,12125
10381,1412,12125
10382,1413,12125
10383,1414,12125
10384,1415,12125
10385,1476,12125
10386,1477,12125
10387,1478,12125
10388,1479,12125
10389,1480,12125
10390,1481,12125
10391,1482,12125
10392,1483,12125
10393,1793,12125
10394,1813,12125
10395,1814,12125
10396,1815,12125
10397,1816,12125
10398,1817,12125
10399,1818,12125
10400,1883,12125
10401,1899,12125
10402,1900,12125
10403,1901,12125
10404,1986,12125
10405,1998,12125
10406,1999,12125
10407,2000,12125
10408,2068,12125
10409,2084,12125
10410,2085,12125
10411,2086,12125
10412,2087,12125
10413,2148,12125
10414,2158,12125
10415,2159,12125
10416,2160,12125
10417,2161,12125
10418,2162,12125
10419,2163,12125
10420,2164,12125
10421,2165,12125
10422,2166,12125
10423,1631,12125
10424,1632,12125
10425,1644,12125
10426,1645,12125
10427,1708,12125
10428,1709,12125
10429,1724,12125
10430,1725,12125
10431,1726,12125
10432,1727,12125
10433,1728,12125
10434,495,72500
10435,499,72500
10436,500,72500
10437,531,72500
10438,532,72500
10439,533,72500
10440,534,72500
10441,535,72500
10442,536,72500
10443,569,72500
10444,577,72500
10445,578,72500
10446,579,72500
10447,580,72500
10448,581,72500
10449,582,72500
10450,625,72500
10451,626,72500
10452,678,72500
10453,687,72500
10454,688,72500
10455,148,72500
10456,149,72500
10457,162,72500
10458,209,72500
10459,212,72500
10460,234,72500
10461,247,72500
10462,265,72500
10463,266,72500
10464,267,72500
10465,290,72500
10466,297,72500
10467,298,72500
10468,299,72500
10469,324,72500
10470,363,72500
10471,390,72500
10472,412,72500
10473,420,72500
10474,421,72500
10475,465,72500
10476,1541,72500
10477,1558,72500
10478,1559,72500
10479,1560,72500
10480,1561,72500
10481,1562,72500
10482,1563,72500
10483,1564,72500
10484,1565,72500
10485,726,72500
10486,727,72500
10487,728,72500
10488,766,72500
10489,776,72500
10490,777,72500
10491,839,72500
10492,877,72500
10493,884,72500
10494,885,72500
10495,886,72500
10496,887,72500
10497,936,72500
10498,937,72500
10499,938,72500
10500,939,72500
10501,940,72500
10502,941,72500
10503,984,72500
10504,997,72500
10505,998,72500
10506,999,72500
10507,1000,72500
10508,1001,72500
10509,1002,72500
10510,1003,72500
10511,1054,72500
10512,1055,72500
10513,1065,72500
10514,1118,72500
10515,1119,72500
10516,1132,72500
10517,1133,72500
10518,1134,72500
10519,1182,72500
10520,1198,72500
10521,1199,72500
10522,1200,72500
10523,1201,72500
10524,1250,72500
10525,1263,72500
10526,1264,72500
10527,1265,72500
10528,1345,72500
10529,1346,72500
10530,1398,72500
10531,1412,72500
10532,1413,72500
10533,1414,72500
10534,1415,72500
10535,1476,72500
10536,1477,72500
10537,1478,72500
10538,1479,72500
10539,1480,72500
10540,1481,72500
10541,1482,72500
10542,1483,72500
10543,1793,72500
10544,1813,72500
10545,1814,72500
10546,1815,72500
10547,1816,72500
10548,1817,72500
10549,1818,72500
10550,1883,72500
10551,1899,72500
10552,1900,72500
10553,1901,72500
10554,1986,72500
10555,1998,72500
10556,1999,72500
10557,2000,72500
10558,2068,72500
10559,2084,72500
10560,2085,72500
10561,2086,72500
10562,2087,72500
10563,2148,72500
10564,2158,72500
10565,2159,72500
10566,2160,72500
10567,2161,72500
10568,2162,72500
10569,2163,72500
10570,2164,72500
10571,2165,72500
10572,2166,72500
10573,1631,72500
10574,1632,72500
10575,1644,72500
10576,1645,72500
10577,1708,72500
10578,1709,72500
10579,1724,72500
10580,1725,72500
10581,1726,72500
10582,1727,72500
10583,1728,72500
10584,495,
10585,499,
10586,500,
10587,531,
10588,532,
10589,533,
10590,534,
10591,535,
10592,536,
10593,569,
10594,577,
10595,578,
10596,579,
10597,580,
10598,581,
10599,582,
10600,625,
10601,626,
10602,678,
10603,687,
10604,688,
10605,148,
10606,149,
10607,162,
10608,209,
10609,212,
10610,234,
10611,247,
10612,265,
10613,266,
10614,267,
10615,290,
10616,297,
10617,298,
10618,299,
10619,324,
10620,363,
10621,390,
10622,412,
10623,420,
10624,421,
10625,465,
10626,1541,
10627,1558,
10628,1559,
10629,1560,
10630,1561,
10631,1562,
10632,1563,
10633,1564,
10634,1565,
10635,726,
10636,727,
10637,728,
10638,766,
10639,776,
10640,777,
10641,839,
10642,877,
10643,884,
10644,885,
10645,886,
10646,887,
10647,936,
10648,937,
10649,938,
10650,939,
10651,940,
10652,941,
10653,984,
10654,997,
10655,998,
10656,999,
10657,1000,
10658,1001,
10659,1002,
10660,1003,
10661,1054,
10662,1055,
10663,1065,
10664,1118,
10665,1119,
10666,1132,
10667,1133,
10668,1134,
10669,1182,
10670,1198,
10671,1199,
10672,1200,
10673,1201,
10674,1250,
10675,1263,
10676,1264,
10677,1265,
10678,1345,
10679,1346,
10680,1398,
10681,1412,
10682,1413,
10683,1414,
10684,1415,
10685,1476,
10686,1477,
10687,1478,
10688,1479,
10689,1480,
10690,1481,
10691,1482,
10692,1483,
10693,1793,
10694,1813,
10695,1814,
10696,1815,
10697,1816,
10698,1817,
10699,1818,
10700,1883,
10701,1899,
10702,1900,
10703,1901,
10704,1986,
10705,1998,
10706,1999,
10707,2000,
10708,2068,
10709,2084,
10710,2085,
10711,2086,
10712,2087,
10713,2148,
10714,2158,
10715,2159,
10716,2160,
10717,2161,
10718,2162,
10719,2163,
10720,2164,
10721,2165,
10722,2166,
10723,1631,
10724,1632,
10725,1644,
10726,1645,
10727,1708,
10728,1709,
10729,1724,
10730,1725,
10731,1726,
10732,1727,
10733,1728,
10734,501,
10735,583,
10736,584,
10737,199,
10738,248,
10739,300,
10740,301,
10741,391,
10742,1566,
10743,1567,
10744,729,
10745,778,
10746,840,
10747,888,
10748,1004,
10749,1005,
10750,1202,
10751,1266,
10752,1267,
10753,1268,
10754,1347,
10755,1416,
10756,1819,
10757,1902,
10758,1903,
10759,1904,
10760,2001,
10761,2002,
10762,2003,
10763,2088,
10764,501,
10765,583,
10766,584,
10767,199,
10768,248,
10769,300,
10770,301,
10771,391,
10772,1566,
10773,1567,
10774,729,
10775,778,
10776,840,
10777,888,
10778,1004,
10779,1005,
10780,1202,
10781,1266,
10782,1267,
10783,1268,
10784,1347,
10785,1416,
10786,1819,
10787,1902,
10788,1903,
10789,1904,
10790,2001,
10791,2002,
10792,2003,
10793,2088,
10794,501,
10795,583,
10796,584,
10797,199,
10798,248,
10799,300,
10800,301,
10801,391,
10802,1566,
10803,1567,
10804,729,
10805,778,
10806,840,
10807,888,
10808,1004,
10809,1005,
10810,1202,
10811,1266,
10812,1267,
10813,1268,
10814,1347,
10815,1416,
10816,1819,
10817,1902,
10818,1903,
10819,1904,
10820,2001,
10821,2002,
10822,2003,
10823,2088,
10824,502,
10825,503,
10826,585,
10827,689,
10828,182,
10829,213,
10830,364,
10831,422,
10832,1568,
10833,1569,
10834,730,
10835,779,
10836,889,
10837,890,
10838,1006,
10839,1007,
10840,1135,
10841,1136,
10842,1203,
10843,1269,
10844,1417,
10845,1418,
10846,1820,
10847,1905,
10848,1906,
10849,1907,
10850,2089,
10851,2090,
10852,1729,
10853,1730,
10854,586,600
10855,150,600
10856,235,600
10857,302,600
10858,423,600
10859,466,600
10860,467,600
10861,1570,600
10862,731,600
10863,780,600
10864,841,600
10865,842,600
10866,942,600
10867,1008,600
10868,1204,600
10869,1270,600
10870,1271,600
10871,1348,600
10872,1349,600
10873,1419,600
10874,1484,600
10875,1821,600
10876,1908,600
10877,1909,600
10878,2004,600
10879,2005,600
10880,2091,600
10881,2092,600
10882,2167,600
10883,2168,600
10884,504,
10885,249,
10886,468,
10887,781,
10888,843,
10889,891,
10890,1205,
10891,1272,
10892,1350,
10893,1420,
10894,1822,
10895,1910,
10896,2006,
10897,2093,
10898,1646,
10899,537,
10900,690,
10901,183,
10902,365,
10903,1571,
10904,892,
10905,943,
10906,1137,
10907,1421,
10908,1422,
10909,1485,
10910,2094,
10911,2095,
10912,2169,
10913,1731,
10914,538,
10915,587,
10916,691,
10917,184,
10918,268,
10919,303,
10920,366,
10921,469,
10922,1572,
10923,1573,
10924,844,
10925,893,
10926,944,
10927,945,
10928,1009,
10929,1138,
10930,1139,
10931,1206,
10932,1351,
10933,1423,
10934,1486,
10935,1487,
10936,1823,
10937,2007,
10938,2096,
10939,2097,
10940,2170,
10941,2171,
10942,1732,
10943,1733,
10944,588,22000
10945,636,22000
10946,692,22000
10947,151,22000
10948,185,22000
10949,304,22000
10950,330,22000
10951,367,22000
10952,392,22000
10953,1574,22000
10954,732,22000
10955,946,22000
10956,947,22000
10957,1010,22000
10958,1066,22000
10959,1140,22000
10960,1141,22000
10961,1207,22000
10962,1208,22000
10963,1488,22000
10964,1489,22000
10965,1735,22000
10966,1824,22000
10967,1825,22000
10968,1826,22000
10969,1911,22000
10970,2172,22000
10971,2173,22000
10972,1647,22000
10973,1734,22000
10974,539,20300
10975,540,20300
10976,637,20300
10977,167,20300
10978,269,20300
10979,331,20300
10980,393,20300
10981,733,20300
10982,894,20300
10983,895,20300
10984,948,20300
10985,949,20300
10986,1067,20300
10987,1068,20300
10988,1209,20300
10989,1273,20300
10990,1424,20300
10991,1425,20300
10992,1490,20300
10993,1491,20300
10994,1827,20300
10995,1912,20300
10996,1913,20300
10997,2098,20300
10998,2099,20300
10999,2174,20300
11000,2175,20300
11001,2176,20300
11002,1648,20300
11003,1649,20300
11004,505,
11005,589,
11006,236,
11007,250,
11008,424,
11009,470,
11010,471,
11011,1575,
11012,782,
11013,845,
11014,846,
11015,896,
11016,897,
11017,1011,
11018,1274,
11019,1352,
11020,1353,
11021,1354,
11022,1426,
11023,1427,
11024,1428,
11025,1914,
11026,2008,
11027,2009,
11028,2010,
11029,2100,
11030,2101,
11031,2102,
11032,2103,
11033,1650,
11034,506,2000
11035,638,2000
11036,693,2000
11037,186,2000
11038,251,2000
11039,368,2000
11040,425,2000
11041,472,2000
11042,1576,2000
11043,783,2000
11044,784,2000
11045,847,2000
11046,898,2000
11047,1069,2000
11048,1142,2000
11049,1275,2000
11050,1276,2000
11051,1355,2000
11052,1429,2000
11053,1430,2000
11054,1492,2000
11055,1736,2000
11056,1828,2000
11057,1915,2000
11058,1916,2000
11059,2011,2000
11060,2104,2000
11061,2105,2000
11062,2177,2000
11063,1651,2000
11064,590,
11065,639,
11066,168,
11067,332,
11068,426,
11069,1577,
11070,785,
11071,1012,
11072,1070,
11073,1143,
11074,1277,
11075,1737,
11076,1917,
11077,1652,
11078,1653,
11079,591,2000
11080,640,2000
11081,152,2000
11082,305,2000
11083,333,2000
11084,1578,2000
11085,899,2000
11086,1013,2000
11087,1071,2000
11088,1072,2000
11089,1431,2000
11090,1738,2000
11091,2106,2000
11092,1654,2000
11093,1655,2000
11094,541,
11095,592,
11096,694,
11097,187,
11098,369,
11099,1579,
11100,950,
11101,1014,
11102,1144,
11103,1493,
11104,1494,
11105,1739,
11106,1918,
11107,2178,
11108,2179,
11109,507,800
11110,593,800
11111,641,800
11112,200,800
11113,252,800
11114,334,800
11115,394,800
11116,395,800
11117,1580,800
11118,1581,800
11119,734,800
11120,735,800
11121,736,800
11122,900,800
11123,1015,800
11124,1016,800
11125,1073,800
11126,1074,800
11127,1210,800
11128,1211,800
11129,1212,800
11130,1432,800
11131,1829,800
11132,1830,800
11133,1831,800
11134,2012,800
11135,2107,800
11136,1656,800
11137,1657,800
11138,1658,800
11139,537,
11140,690,
11141,183,
11142,365,
11143,1571,
11144,892,
11145,943,
11146,1137,
11147,1421,
11148,1422,
11149,1485,
11150,2094,
11151,2095,
11152,2169,
11153,1731,
11154,542,
11155,214,
11156,427,
11157,786,
11158,848,
11159,951,
11160,1145,
11161,1278,
11162,1356,
11163,1495,
11164,1740,
11165,1919,
11166,2013,
11167,2180,
11168,1659,
11169,543,
11170,642,
11171,643,
11172,270,
11173,335,
11174,952,
11175,1075,
11176,1076,
11177,1496,
11178,1497,
11179,1832,
11180,2181,
11181,2182,
11182,1660,
11183,1661,
11184,594,5000
11185,695,5000
11186,153,5000
11187,306,5000
11188,473,5000
11189,1582,5000
11190,849,5000
11191,1017,5000
11192,1146,5000
11193,1279,5000
11194,1357,5000
11195,1741,5000
11196,1920,5000
11197,2014,5000
11198,1662,5000
11199,508,
11200,544,
11201,644,
11202,696,
11203,215,
11204,253,
11205,336,
11206,428,
11207,1583,
11208,787,
11209,901,
11210,953,
11211,954,
11212,1077,
11213,1147,
11214,1280,
11215,1358,
11216,1433,
11217,1498,
11218,1499,
11219,1500,
11220,1742,
11221,1921,
11222,2015,
11223,2016,
11224,2108,
11225,2183,
11226,2184,
11227,2185,
11228,1663,
11229,537,249000
11230,690,249000
11231,183,249000
11232,365,249000
11233,1571,249000
11234,892,249000
11235,943,249000
11236,1137,249000
11237,1421,249000
11238,1422,249000
11239,1485,249000
11240,2094,249000
11241,2095,249000
11242,2169,249000
11243,1731,249000
11244,595,
11245,645,
11246,169,
11247,337,
11248,429,
11249,1584,
11250,788,
11251,1018,
11252,1078,
11253,1213,
11254,1281,
11255,1743,
11256,1833,
11257,1922,
11258,1664,
11259,596,600
11260,697,600
11261,188,600
11262,307,600
11263,370,600
11264,1585,600
11265,850,600
11266,1019,600
11267,1148,600
11268,1359,600
11269,1360,600
11270,1744,600
11271,2017,600
11272,2018,600
11273,2019,600
11274,698,8000
11275,216,8000
11276,430,8000
11277,431,8000
11278,789,8000
11279,790,8000
11280,1149,8000
11281,1150,8000
11282,1282,8000
11283,1283,8000
11284,1745,8000
11285,1746,8000
11286,1834,8000
11287,1923,8000
11288,1924,8000
11289,646,5000
11290,647,5000
11291,699,5000
11292,189,5000
11293,338,5000
11294,371,5000
11295,1079,5000
11296,1080,5000
11297,1151,5000
11298,1361,5000
11299,1747,5000
11300,1835,5000
11301,2020,5000
11302,1665,5000
11303,1666,5000
11304,545,
11305,648,
11306,649,
11307,201,
11308,271,
11309,339,
11310,396,
11311,397,
11312,1586,
11313,737,
11314,738,
11315,791,
11316,955,
11317,1081,
11318,1082,
11319,1214,
11320,1215,
11321,1284,
11322,1285,
11323,1362,
11324,1501,
11325,1836,
11326,1837,
11327,1925,
11328,1926,
11329,1927,
11330,2021,
11331,2186,
11332,1667,
11333,1668,
11334,546,1100
11335,650,1100
11336,217,1100
11337,272,1100
11338,340,1100
11339,398,1100
11340,432,1100
11341,739,1100
11342,792,1100
11343,793,1100
11344,851,1100
11345,956,1100
11346,1083,1100
11347,1216,1100
11348,1286,1100
11349,1287,1100
11350,1363,1100
11351,1364,1100
11352,1434,1100
11353,1502,1100
11354,1838,1100
11355,1928,1100
11356,1929,1100
11357,2022,1100
11358,2023,1100
11359,2024,1100
11360,2025,1100
11361,2109,1100
11362,2187,1100
11363,1669,1100
11364,547,
11365,700,
11366,273,
11367,372,
11368,740,
11369,957,
11370,1152,
11371,1217,
11372,1288,
11373,1503,
11374,1748,
11375,1839,
11376,1930,
11377,2110,
11378,2188,
11379,482,24300
11380,551,24300
11381,558,24300
11382,605,24300
11383,619,24300
11384,651,24300
11385,666,24300
11386,667,24300
11387,669,24300
11388,138,24300
11389,160,24300
11390,170,24300
11391,177,24300
11392,178,24300
11393,239,24300
11394,276,24300
11395,283,24300
11396,313,24300
11397,320,24300
11398,341,24300
11399,352,24300
11400,354,24300
11401,379,24300
11402,444,24300
11403,474,24300
11404,480,24300
11405,1511,24300
11406,1526,24300
11407,1527,24300
11408,1534,24300
11409,1601,24300
11410,1612,24300
11411,1622,24300
11412,711,24300
11413,746,24300
11414,806,24300
11415,816,24300
11416,819,24300
11417,852,24300
11418,858,24300
11419,860,24300
11420,902,24300
11421,924,24300
11422,962,24300
11423,972,24300
11424,978,24300
11425,1031,24300
11426,1047,24300
11427,1084,24300
11428,1104,24300
11429,1105,24300
11430,1107,24300
11431,1177,24300
11432,1225,24300
11433,1302,24300
11434,1305,24300
11435,1317,24300
11436,1318,24300
11437,1322,24300
11438,1323,24300
11439,1365,24300
11440,1372,24300
11441,1374,24300
11442,1375,24300
11443,1435,24300
11444,1461,24300
11445,1504,24300
11446,1749,24300
11447,1785,24300
11448,1850,24300
11449,1854,24300
11450,1945,24300
11451,1946,24300
11452,1950,24300
11453,1963,24300
11454,1964,24300
11455,1969,24300
11456,1970,24300
11457,1982,24300
11458,2026,24300
11459,2035,24300
11460,2038,24300
11461,2039,24300
11462,2111,24300
11463,2141,24300
11464,2189,24300
11465,1670,24300
11466,1691,24300
11467,1692,24300
11468,1694,24300
11469,509,
11470,548,
11471,652,
11472,171,
11473,274,
11474,342,
11475,475,
11476,1587,
11477,794,
11478,795,
11479,853,
11480,903,
11481,958,
11482,1085,
11483,1153,
11484,1289,
11485,1290,
11486,1366,
11487,1367,
11488,1436,
11489,1505,
11490,1750,
11491,1840,
11492,1931,
11493,1932,
11494,2027,
11495,2028,
11496,2112,
11497,2190,
11498,1671,
11499,510,
11500,701,
